Vector,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,y
403,2.166486875,0.880978065,0,0.058432219,2.899137001,0,0,1.627112549,0.507910823,1.748471773,1.806903991,1.105717368,3.339626034,2.665408127,0.305645451,0.462962963,1.829377922,0.485436893,1.52373247,3.950916936,2.575512406,6.935454872,0,1.420352391,0,0,0,1
404,1.797512631,1.612903226,0,4.799844539,2.069568597,0,0,4.41119316,1.399144967,1.612903226,0,0.602409639,0.272055966,0,0.660707346,0.398367664,2.808006218,1.593470657,2.59424796,0.806451613,1.836377769,8.278274388,0,3.254955305,0,0,0,1
405,1.953601954,1.617826618,0,0.183150183,3.052503053,0,0,1.617826618,1.312576313,5.555555556,0,0,2.838827839,0.305250305,1.15995116,3.632478632,0,0.488400488,0.122100122,0.152625153,3.449328449,2.747252747,0,1.251526252,0,0,0,1
406,8.510638298,0,0,0,3.661553686,0,0,2.325581395,0,7.570509649,0,4.651162791,17.76348342,4.849084612,1.583374567,0,0,0,0,0,7.76843147,4.255319149,0,5.442850074,0,0,0,1
407,10.52845528,0,0,0,0,0,0,2.43902439,0,2.032520325,0,0,0.609756098,1.666666667,7.967479675,0,0,3.333333333,0,1.666666667,2.032520325,2.56097561,0,7.032520325,0,0,0,1
408,0.697906281,1.021934197,0,0,2.716849452,0,0,0,0.224327019,2.59222333,2.941176471,5.75772682,2.01894317,0,2.59222333,2.941176471,2.941176471,4.411764706,0,0,2.492522433,0.124626122,0,7.103688933,0,0,0,1
409,3.794369645,1.754385965,0,7.935536516,0.795593635,0,0,0.713994288,0.877192982,5.018359853,0.673194614,0,3.161974704,0,0.754793962,0.673194614,2.121583027,4.385964912,0.50999592,0,2.48878009,1.183190534,0,1.387188902,0,0.775193798,0,1
41,0.120533793,0.869565217,0,0,2.074903142,0,0,0.602668963,0.869565217,5.096857512,0,0.749031425,14.79982781,2.582866982,3.42660353,0.628497632,1.98019802,3.357727077,0,0,1.764959105,3.263021954,0,8.988377099,0,0,0,1
410,1.348148148,1.6,0,0,2.57037037,0,0.925925926,3.155555556,1.392592593,1.933333333,0.8,0,0.918518519,1.222222222,3.118518519,0.674074074,0.548148148,0.125925926,0,2.562962963,2.688888889,3.496296296,0,4.459259259,0,0,0,1
411,2.642089094,1.612903226,0,1.466973886,5.652841782,0,0,5.867895545,1.835637481,1.021505376,0,1.904761905,11.85867896,1.53609831,5.19969278,0,0.806451613,2.050691244,0.145929339,3.225806452,1.843317972,0,0,1.23655914,0,0,0,1
412,0.228880566,0.561797753,0,0.284366764,4.986822028,0,0,2.087668193,4.320987654,2.635594396,0.839228742,0.450825357,3.890969621,0.568733528,2.080732418,1.234567901,0,2.698016368,0.173394368,2.420585379,1.005687335,1.421833819,0.617283951,1.227632127,0,0,0,1
413,4.957983193,0,0,0.546218487,5.462184874,0,0,0.714285714,2.773109244,5.462184874,0.588235294,0.840336134,16.55462185,4.453781513,0.630252101,0.12605042,0.588235294,1.680672269,0.840336134,0.966386555,4.579831933,1.680672269,0,5.042016807,0,0,0,1
414,1.538461538,0,0,1.282051282,2.271062271,0,0,2.124542125,0,9.010989011,0,0,1.978021978,2.564102564,8.754578755,1.282051282,0.989010989,0.43956044,0,0,0.476190476,4.871794872,0,9.523809524,0,0,0,1
415,3.278688525,0,0,0,1.639344262,0,0,1.639344262,0,1.639344262,0,0,4.918032787,0,6.557377049,3.278688525,0,0,0,1.639344262,8.196721311,3.278688525,0,9.836065574,0,0,0,1
416,11.2745098,0,0,2.777777778,1.797385621,0,0,3.921568627,0,13.23529412,0,0,3.104575163,5.882352941,19.44444444,3.104575163,0,6.37254902,0,1.960784314,9.803921569,3.104575163,0,1.307189542,0,0.816993464,0,1
417,1.861966236,0,0,0,2.457795432,0,0,4.716981132,0.744786495,2.606752731,1.315789474,2.085402185,3.500496524,1.142005958,3.997020854,2.457795432,1.514399206,1.688182721,0.769612711,1.514399206,3.351539225,0.173783515,0,5.412115194,0,0,0,1
418,0.871212121,0.694444444,0,1.830808081,4.646464646,0,0,2.79040404,0.782828283,5.782828283,1.72979798,0,5.782828283,0.252525253,2.676767677,1.477272727,0.858585859,0.088383838,0.176767677,2.676767677,0.517676768,11.32575758,0.694444444,4.191919192,0,0,0,1
419,1.785714286,2.857142857,0,0,0,0,0,0,0,11.16071429,0,0,3.125,0,9.285714286,0,0,2.857142857,0,0,11.25,0,0,13.57142857,0,0,0,1
42,4.611159846,0,0,1.15946451,0.560662115,0,0,2.280788741,0.598802395,1.54086731,1.720126626,0,0.511079751,0.587360311,0.827644075,0.26698196,0.11442084,3.222853656,0,0.598802395,3.413555055,0.545406003,0.598802395,4.729394714,0,1.19760479,0,1
420,11.55157715,0.42625746,0,1.747655584,0.42625746,0,0,4.560954817,1.960784314,20.28985507,0,0,11.93520887,2.173913043,2.813299233,0,0,0.21312873,2.173913043,1.960784314,6.94799659,0,0,7.587382779,0,1.747655584,0,1
421,7.738095238,0,0,0,4.365079365,0,0,0,0,6.746031746,1.388888889,0,3.571428571,2.777777778,9.920634921,3.968253968,2.777777778,6.944444444,0,0,8.134920635,8.73015873,0,9.126984127,0,0,0,1
422,2.53260806,0,0,1.842428496,4.000701878,0,0,0.251506112,0,7.164999708,0.71942446,0,3.97730596,1.251681582,2.503363163,0.71942446,0.09358367,2.064689712,1.438848921,2.000350939,1.000175469,6.591799731,0,2.029595836,0,0,0,1
423,2.18156228,0.64508562,1.020408163,1.911799202,1.653764954,0,0,1.782782078,2.040816327,1.395730706,0,0,0.492610837,3.460004692,8.30401126,0.633356791,1.911799202,0.129017124,2.040816327,0.516068496,2.029087497,2.416138869,0,4.093361483,0,0,0,1
424,1.84110971,2.976040353,0.819672131,0.25220681,4.47667087,0,0,0.769230769,4.514501892,4.401008827,0.769230769,0.819672131,3.68221942,1.954602774,1.122320303,1.437578815,0,0.151324086,1.488020177,0.718789407,2.194199243,6.645649433,0,2.824716267,0,0,0,1
425,5.582922824,2.380952381,0,0,8.374384236,0,0,5.172413793,5.172413793,8.045977011,0,2.380952381,10.5090312,1.067323481,11.08374384,0,0,4.761904762,0,0,3.694581281,3.612479475,0,7.142857143,0,0,0,1
426,1.628222524,0,0,1.356852103,3.907734057,0,0,0,0,5.644504749,0.325644505,0,5.318860244,1.818181818,14.78968792,0,0,7.272727273,0,0,1.438263229,7.598371777,0,3.120759837,0,0,0,1
427,1.265822785,2.53164557,0,0,0,0,0,0.232794995,0,1.629564964,2.298850575,0.349192492,1.818710898,0.683835298,3.230030554,0,1.149425287,0.916630292,0,0,3.928415539,2.400698385,0,3.899316165,0,0,0,1
428,5.499926156,1.66297445,0,1.674789544,8.843597696,0,0,2.221237631,1.069265987,3.337763994,0.005907547,4.324324324,10.66902969,1.039728253,0.064983016,2.667257421,1.098803722,3.243243243,1.674789544,0.593708463,2.619997046,2.702702703,0,1.657066903,0,0,0,1
429,3.564064801,1.428571429,1.030927835,0.633284242,8.026509573,0,0,8.085419735,0,7.216494845,0,0,6.038291605,3.416789396,5.478645066,0,0,2.695139912,1.664212077,3.726067747,0.235640648,2.312223859,0,2.150220913,0,0,0,1
43,2.621264086,1.538461538,0.636942675,3.797158256,1.082802548,0,0,1.695247428,0.372366487,2.969132778,0.636942675,0.132288094,1.901028907,0.396864282,3.400293974,0.504654581,0.636942675,2.150906418,1.646251837,1.27388535,3.498285154,1.861832435,0,1.082802548,0,0,0,1
430,1.263157895,0,0,0,8,0,0,0,0,6.526315789,0,0,18.31578947,0,1.473684211,0,0,16,0,0,4.210526316,9.473684211,0,13.05263158,0,0,0,1
431,0.666666667,0.666666667,0,1.333333333,5.333333333,0,0,4,2,1.333333333,0,2,10,1.333333333,0,0.666666667,0,0.666666667,2.666666667,0,3.333333333,6.666666667,0,8,0,0,0,1
432,3.801945181,2.298850575,0,0,2.508841733,0,0,8.278072502,2.464633068,0.563660477,0,1.149425287,6.830238727,7.316534041,1.75729443,4.199823165,0.961538462,1.337312113,0,0,7.338638373,4.199823165,0.961538462,2.276746242,0,0,0,1
433,5.07713885,0.063113604,0,2.657784011,4.488078541,0,0,0.617110799,1.612903226,3.856942496,0.126227209,0.869565217,5.23141655,3.036465638,3.590462833,0.869565217,0,0.063113604,0.063113604,1.739130435,4.978962132,1.122019635,0,6.879382889,0,0,0,1
434,5.258274049,0,0,1.809464893,1.036189298,0,0,1.562016703,0,1.592947727,0.943396226,0,7.005876895,0.695948036,2.412619858,0.819672131,0.819672131,0.448499845,0,0,0.046396536,8.583359109,0,3.804515929,0,1.639344262,0,1
435,5.042016807,0.833333333,0,1.617647059,2.401960784,0,0.833333333,12.4789916,1.631652661,7.570028011,0,0,9.859943978,3.382352941,1.736694678,0.854341737,0,3.361344538,3.284313725,0.833333333,5.93837535,1.680672269,0,4.208683473,0,0,0,1
436,4.405005107,1.123595506,0,1.161899898,5.758426966,0,0,3.25587334,0,4.494382022,2.247191011,0,3.58784474,4.468845761,2.170582227,0,2.247191011,1.110827375,0,1.110827375,9.167517875,10.25280899,0,3.294177732,0,0,0,1
437,0.359004053,1.428295696,0,0,5.917776491,0,0,3.431769929,1.335649489,3.246477514,0.606060606,0.544296468,1.806601042,1.675352249,1.150357074,0,0,1.75641768,1.181239143,2.034356302,3.462651998,14.03976066,0.636942675,1.725535611,0,0,0,1
438,3.498037405,0.346340337,0,0.704225352,1.777880397,0,0,1.997229277,4.467790349,4.444700993,1.408450704,1.177557146,4.894943431,2.239667513,4.710228585,1.535442161,0.115446779,3.394135304,0,1.293003925,1.743246363,3.35950127,0,0.484876472,0,0,0,1
439,1.721008403,0.8,0,5.956302521,3.684033613,0,0,5.405042017,0,0.8,0.8,0,0.114285714,1.001680672,0.712605042,0.8,1.559663866,2.359663866,0.840336134,1.6,4.477310924,0.840336134,0,6.487394958,0,0,0,1
44,1.336487286,1.821407451,0,0.21289178,0.768775872,0,0,0.21289178,0,2.460082791,1.123595506,0.42578356,14.65405086,4.494382022,0.993494973,1.123595506,1.194559432,2.034299231,1.123595506,1.123595506,8.007096393,6.315789474,0,1.762270846,0,0,0,1
440,2.947214076,1.935483871,0,2.663734115,0.816226784,0,0,6.202346041,0.532746823,2.634408602,0,1.290322581,3.025415445,2.24340176,3.929618768,2.468230694,0.64516129,0.532746823,0.112414467,1.73998045,3.172043011,1.769305963,0.64516129,2.072336266,0,0,0,1
441,2.96969697,0,0,0,6.96969697,0,0,0,3.03030303,9.212121212,0,0,2.909090909,6,4.121212121,5.090909091,3.03030303,4.060606061,0,0.060606061,5.939393939,7.939393939,0,4.121212121,0,0,0,1
442,0.169587337,1.639344262,0,0,8.196721311,0,0,3.278688525,0.084793669,3.702656868,0,1.724137931,6.840022612,1.639344262,2.93951385,1.8089316,0.084793669,1.8089316,0,1.639344262,12.23855285,6.048615037,0,10.59920859,0,0,0,1
443,4.545454545,0,0,3.636363636,0.303030303,0,0,5,1.666666667,0.757575758,1.818181818,1.818181818,11.96969697,1.666666667,6.363636364,0,0,6.666666667,1.666666667,0.151515152,11.96969697,6.060606061,0,1.212121212,0,0,0,1
444,4.520547945,4.109589041,0,1.369863014,4.292237443,0,0,2.260273973,2.442922374,6.00456621,0,2.739726027,6.00456621,5.296803653,1.187214612,1.666666667,0,3.333333333,4.109589041,0.95890411,6.552511416,0.182648402,0,2.146118721,0,1.369863014,0,1
445,0.567595459,0,0,1.754385965,8.359133127,0,0.980392157,1.083591331,0.877192982,10.8875129,0,0,5.314757482,0.515995872,1.341589267,5.15995872,0,1.547987616,0.103199174,0.877192982,0.36119711,12.64189886,0.877192982,1.135190918,0,0,0,1
446,1.661272923,0.140237325,0,3.462783172,4.034519957,0,0,9.838187702,0,2.35167206,4.444444444,0.970873786,6.957928803,0.560949299,2.373247033,0,0,5.825242718,2.491909385,0.830636462,2.513484358,6.947141316,0,0.539374326,0,0,0,1
447,2.224810716,0,0,0.99009901,2.224810716,0,0,2.352941176,0.803727432,6.185206756,0,0.99009901,9.42341293,2.481071637,2.422830518,0.803727432,1.98019802,0.99009901,0,1.176470588,1.85206756,0.186371578,0,1.001747234,0,0,0,1
448,3.474920523,0.67114094,0,1.24955846,0.158954433,0,0,3.408689509,0,1.9206994,1.315789474,0,11.69639703,1.907453197,10.19957612,0.657894737,0.684387142,1.223066054,3.382197103,2.039915224,1.82797598,1.686683151,0.657894737,3.249735076,0,0,0,1
449,1.153846154,1.923076923,0,1.923076923,3.846153846,0,0,0,7.564102564,4.871794872,0,3.333333333,0.128205128,2.179487179,4.615384615,8.333333333,0,0,0,2.179487179,3.846153846,1.923076923,0,1.025641026,0,1.923076923,0,1
45,1.159230096,0,0,2.172645086,10.965296,0,0,1.297754447,1.159230096,3.980752406,0.925925926,0,9.499854185,2.085156022,1.436278798,1.57480315,2.267424905,1.064450277,2.872557597,5.87634879,2.595508895,0.882181394,0.787401575,1.115485564,0,0.787401575,0,1
450,4.090909091,0,0,3.569518717,4.826203209,0,0,5.64171123,0,1.377005348,1.136363636,0,0.815508021,3.409090909,6.457219251,0,1.136363636,0.280748663,1.176470588,1.176470588,5.360962567,2.673796791,0,3.609625668,0,1.176470588,0,1
451,11.9047619,0,0,1.960784314,0,0,0,1.960784314,0,28.71148459,0,0,2.801120448,0,0.140056022,0,1.960784314,7.142857143,1.960784314,2.380952381,1.400560224,5.602240896,0,5.182072829,0,0,0,1
452,0.699040678,3.629062244,0,0.884955752,0.089239236,0,0,0.795716517,0.669294266,0.661857663,0,0.840336134,3.539823009,1.940953372,0.044619618,0.535435413,0,1.85915074,0.840336134,0,1.769911504,5.874916338,0,1.368334945,0,0,0,1
453,6.060606061,0,0,2.173913043,0,0,0,0,0,20.09222661,0,0,11.66007905,2.173913043,2.964426877,0,0,6.060606061,3.03030303,0,10.4743083,2.173913043,0,7.312252964,0,0,0,1
454,3.99759904,1.488595438,0,1.020408163,1.644657863,0,1.020408163,2.905162065,1.176470588,3.133253301,3.06122449,2.040816327,2.292917167,4.933973589,1.2484994,1.800720288,1.488595438,5.102040816,1.176470588,0.6242497,4.477791116,2.977190876,0,3.769507803,0,0,0,1
455,2.367814486,0,0,1.655374729,0,0,0,3.813648111,0,2.947544877,0.467975134,0.71942446,5.615701613,1.620451212,0.426066913,1.222323112,1.473772438,2.193196899,0,0,9.562059091,1.871900538,0,4.428302019,0,0,0,1
456,8.491847826,1.449275362,0,0,5.683876812,0,0,0,1.5625,13.47373188,1.449275362,0,2.694746377,0.679347826,0.996376812,0,2.898550725,6.363224638,0,0,6.476449275,2.445652174,0,0.566123188,0,1.5625,0,1
457,9.170217083,0.263745182,0,0.679651045,20.27794685,0,1.075268817,1.60275918,0.263745182,3.377967133,0.811523636,0.263745182,4.625684723,3.357679042,7.699330493,0.943396226,0.131872591,3.225806452,0,0.811523636,2.170825725,3.489551633,0,2.718604179,0,0.943396226,0,1
458,0.419475655,0,0,1.333333333,1.962546816,0,0,1.543071161,0,6.876404494,0,0,17.6329588,0.913857678,4.269662921,0,0,0.074906367,0,0,12.97378277,0,0,10.75655431,0,0,0,1
459,8.362282878,1.612903226,1.538461538,0,1.017369727,0,0,4.913151365,0,3.076923077,0,0,4.317617866,3.076923077,7.394540943,0,3.225806452,10.34739454,1.464019851,0,0,7.022332506,0,0.446650124,0,0,0,1
46,1.15350488,1.020408163,0,0,2.573203194,0,0,7.009760426,0.332741792,4.968944099,0,0.199645075,3.92635315,6.12244898,3.039041704,1.15350488,0.133096717,2.240461402,0,4.902395741,6.787932564,1.086956522,0,1.397515528,0,0,0,1
460,0,0,0,0,0,0,0,0.699300699,0,1.398601399,0,7.692307692,3.496503497,0,4.545454545,4.545454545,0,0.699300699,0,0,0,11.88811189,4.545454545,17.13286713,0,0,0,1
461,5.984907624,4.918032787,0,0,1.639344262,0,0,3.278688525,1.587301587,2.055685662,0,0.052042675,2.159771012,1.275045537,1.431173562,1.587301587,0,0,0,6.921675774,3.01847515,1.587301587,0,4.553734062,0,0,0,1
462,2.352941176,0,2.666666667,0.392156863,3.058823529,0,0,4.078431373,0.31372549,3.294117647,1.333333333,3.529411765,10.82352941,0.941176471,1.882352941,0,1.019607843,0.705882353,1.333333333,8.62745098,1.333333333,7.450980392,0,0.549019608,0,0,0,1
463,3.039215686,0,0,0,0,0,0,0,5,5.196078431,0,0,7.5,0,2.303921569,0,0,0,0,1.960784314,24.90196078,4.656862745,0,6.617647059,0,2.843137255,0,1
464,6.107213528,1.771901421,0,3.543802842,5.315704263,0,0,0,0.062960964,4.425256341,1.834862385,4.964921749,0.629609642,0.890447922,3.318942256,0,1.645979493,1.295196978,1.771901421,2.023745278,0,6.637884512,0,0.476704443,0,0,0,1
465,4.257125531,2.801697999,0,2.789569436,2.656155246,0,0,2.06185567,1.322013341,1.770770164,0,0,11.13402062,1.018799272,2.510612492,3.092783505,1.322013341,0.594299576,0,1.176470588,8.259551243,1.322013341,1.176470588,1.770770164,0,0,0,1
466,1.584415584,0,0,0.701298701,4.090909091,0,0,2.688311688,1,1.714285714,0,1.597402597,0.909090909,0.103896104,2.493506494,2.597402597,0,0.103896104,0.298701299,1.597402597,2.506493506,1.597402597,0,12.80519481,0,1.298701299,0,1
467,7.121212121,0.833333333,0,3.636363636,0.833333333,0,0,1.893939394,0.909090909,3.863636364,0.075757576,0.984848485,8.181818182,2.348484848,5.303030303,0.757575758,0.833333333,2.348484848,0.757575758,0.227272727,3.257575758,0.151515152,0,1.136363636,0,0,0,1
468,0,0.591715976,0,1.775147929,2.958579882,0,0,1.183431953,3.550295858,2.366863905,1.183431953,2.958579882,7.692307692,1.183431953,0,2.958579882,1.775147929,0.591715976,0.591715976,0,0.591715976,1.775147929,0,4.142011834,0,0,0,1
469,0.170068027,4.166666667,0,0,0,0,0,1.955782313,0,24.4047619,0,4.166666667,4.676870748,2.12585034,10.11904762,4.166666667,0,0.085034014,0,0,4.166666667,1.955782313,0,14.71088435,0,0,0,1
47,0.477595713,0.671740312,0,0.01941446,1.646346199,0,0,3.836297274,0,3.339287101,0.613496933,0.535839093,6.30193368,4.585695426,2.123941912,0.807641531,0.01941446,1.821076338,0.05824338,1.840490798,1.557039683,1.362895084,0,0.896948047,0,0,0,1
470,8.144144144,0,0,2.666666667,2.594594595,0,0,2.648648649,1.351351351,2.594594595,0,0,1.531531532,1.351351351,6.864864865,0.018018018,0,5.333333333,0,0,1.585585586,1.297297297,0,3.711711712,0,0,0,1
471,6.568627451,0,0,0.490196078,2.843137255,0,0,1.470588235,0.196078431,9.509803922,1.470588235,0,2.450980392,0,2.843137255,0,3.333333333,2.254901961,1.862745098,0,7.843137255,2.941176471,0,3.529411765,0,0,0,1
472,6.579201235,0,0,0.231526143,3.009839861,0,0,1.485626085,2.816901408,5.402276674,0,0,7.273779664,4.225352113,0.270113834,0,0,2.662550646,0,2.701138337,3.279953695,1.176924561,1.408450704,5.479452055,0,0,0,1
473,0.932791198,0.015945149,0,5.437295703,4.871242924,0,0.900900901,0.853065455,1.769911504,0.805230009,0.884955752,0.031890297,4.329107869,0.047835446,2.088814478,0.884955752,0.837120306,1.738021207,0.015945149,2.702702703,0.821175157,5.293789365,0,1.171968429,0,0,0,1
474,4.779169413,0,0,2.307185234,1.087673039,0,0,1.219512195,0,4.614370468,0,1.219512195,6.394199077,1.219512195,17.40276862,1.219512195,1.483190508,5.965721819,0,0,10.64601187,0,0,0.494396836,0,0,0,1
475,2.173913043,0,0,0.42625746,12.57459506,0,0,3.495311168,1.960784314,3.708439898,1.960784314,0,5.242966752,0.21312873,4.774083546,4.347826087,0,3.921568627,3.921568627,3.921568627,3.708439898,8.866155158,0,1.534526854,0,0,0,1
476,0.372881356,2.542372881,0,0,2.677966102,0,0,1.943502825,1.333333333,13.31073446,0,0,3.107344633,3.457627119,3.446327684,1.943502825,0.847457627,1.875706215,0,2,2.734463277,1.920903955,0.666666667,4.553672316,0,0.847457627,0,1
477,4.914004914,0,0,1.351351351,2.006552007,0,0,2.538902539,0,13.22686323,0,0,7.575757576,0,13.18591319,0,0,3.194103194,0,0,5.118755119,1.228501229,0,2.334152334,0,0,0,1
478,1.874366768,2.380952381,0,0,8.004052685,0,0,0.253292806,0,1.114488349,0,0,17.07193516,0.506585613,0.506585613,0.253292806,0,0,0,2.380952381,1.266464032,0.253292806,0,13.8804458,0,0,0,1
479,3.033135089,0,0,6.159728122,1.537807986,0,0,13.13508921,0.02548853,6.134239592,0,1.818181818,1.214953271,2.676295667,1.163976211,1.945624469,1.869158879,0,0.02548853,0,3.483432455,0.934579439,0,1.537807986,0,0,0,1
48,6.411483254,0,0,1.913875598,3.971291866,0,0.909090909,8.947368421,2.727272727,4.258373206,0,0.909090909,1.291866029,1.052631579,0.4784689,0,3.157894737,0.574162679,2.248803828,2.488038278,0.622009569,5.789473684,0,2.488038278,0,0,0,1
480,3.73015873,2.380952381,0,2.380952381,8.80952381,0,0,1.031746032,1.19047619,3.968253968,0,0,1.904761905,0,3.888888889,1.19047619,0,0.158730159,0,0,10.79365079,6.666666667,0,0.634920635,0,0,0,1
481,2.984038862,0,0,1.948051948,0.649350649,0,0,0.649350649,1.298701299,2.974125112,1.105383166,2.483394468,2.428868841,0.684048776,1.957965698,1.219391296,0.763358779,1.105383166,0,0.649350649,7.851690294,0.421334391,0.114008129,5.204718945,0,0,0,1
482,2.194390923,0,0,2.165846,0.246199957,0,0,2.536929994,1.27381717,3.468208092,0,0.578034682,0.135588382,3.125669022,2.194390923,5.134517948,0.039249269,1.851851852,0.695782488,0.578034682,1.284521516,1.784057661,0,5.915935203,0,0,0,1
483,0.394736842,0,0,0,0.131578947,0,0,4.868421053,0,11.97368421,0,0,11.18421053,0.131578947,18.81578947,0,0,4.868421053,0,0,2.894736842,4.605263158,0,7.236842105,0,0,0,1
484,3.843453843,1.298701299,0,1.298701299,1.404001404,0,0,1.404001404,2.597402597,5.08950509,0,0,14.61916462,4.826254826,5.773955774,3.685503686,0,1.298701299,0,0,3.123903124,3.843453843,0,1.456651457,0,0,0,1
485,3.524904215,1.187739464,0,1.072796935,0.191570881,0,0,3.295019157,0.076628352,9.540229885,0,1.149425287,5.325670498,1.264367816,5.478927203,1.111111111,0,3.486590038,1.111111111,0,3.639846743,4.789272031,0,3.026819923,0,0,0,1
486,2.645502646,1.322751323,0,0,0.264550265,0,0,1.851851852,4.761904762,3.968253968,0,1.322751323,17.46031746,7.671957672,1.322751323,0,0,2.380952381,0,0.264550265,5.82010582,6.349206349,0,0.793650794,0,0,0,1
487,0.735294118,1.388888889,0,1.225490196,1.797385621,0,0,11.02941176,0,8.006535948,0,0.163398693,3.676470588,2.941176471,0.163398693,1.470588235,1.470588235,2.696078431,0,0,0.89869281,4.820261438,0,5.147058824,0,1.388888889,0,1
488,3.634475597,0.634590977,0,0,0.299988462,0,1.234567901,1.234567901,2.503749856,6.403599862,0,1.534556363,14.79173878,3.069112726,5.469020422,1.869158879,1.234567901,1.869158879,0,0,0.334602515,5.48055844,1.534556363,1.834544825,0,0,0,1
489,0.079255003,0.92133941,0,1.941747573,1.941747573,0,0,3.487220131,0.871805033,9.381810977,0,0,0.624133148,1.941747573,0.723201902,0,1.119476917,2.764018229,0.871805033,0.970873786,10.25361601,6.677234,0,3.06122449,0,0,0,1
49,3.134920635,0,0,1.468253968,3.333333333,0,0,1.23015873,0,1.23015873,0,0,1.468253968,0,2.658730159,1.428571429,0,1.349206349,2.777777778,1.428571429,0.158730159,9.087301587,0,5.912698413,0,0,0,1
490,4.522033898,0.847457627,0,0.284745763,7.66779661,0,0,1.220338983,0.8,5.369491525,0.847457627,0,1.925423729,0,4.379661017,1.552542373,2.4,1.13220339,0.894915254,0,2.020338983,1.891525424,0,1.877966102,0,0.705084746,0,1
491,1.396746818,0,0,0.274045262,0.132602546,0,0,2.696251768,0,6.037835926,1.98019802,0,4.190240453,0.406647808,5.224540311,0.892857143,0.892857143,2.97029703,0.99009901,0.99009901,3.376944837,0.503889675,0,3.085219236,0,0.892857143,0,1
492,0.151668352,0,0,0,0,0,0,2.173913043,2.173913043,1.061678463,0,0,3.437815976,0,6.218402427,2.325581395,0,2.325581395,0,2.325581395,4.802831143,9.049544995,0,10.06066734,0,0,0,1
493,6.075533662,0,0,0,4.269293924,0,0,1.3136289,0,4.269293924,0,0,6.896551724,0,14.28571429,1.3136289,4.761904762,6.896551724,0,0,0.821018062,3.776683087,0,0.821018062,0,0,0,1
494,3.449886561,0,0,4.424129187,0.974242626,0,0,8.71480048,0.300280262,4.544241292,1.694915254,1.57480315,4.490858134,1.387962098,3.509942613,0.967569732,0,1.394634993,0,1.394634993,2.055251568,3.456559455,0,0.173495262,0,0,0,1
495,4.898446834,2.469135802,0,0.159299084,2.031063321,0,0,4.301075269,8.084428515,8.243727599,0,0.756670649,0.278773397,1.19474313,2.031063321,1.354042214,0,2.150537634,3.703703704,4.301075269,7.726005575,1.871764237,0,2.150537634,0,1.234567901,0,1
496,16.41277641,0,0,8.108108108,12.48157248,0,0,2.702702703,2.702702703,3.488943489,0.884520885,0,11.84275184,1.818181818,7.272727273,0,0,2.702702703,1.818181818,0,1.818181818,8.00982801,0,0.098280098,0,0,0,1
497,0.14985015,1.098901099,0,0.416250416,1.814851815,0,0,2.730602731,0,1.964701965,0,2.197802198,1.781551782,1.098901099,3.446553447,6.593406593,0,1.098901099,2.88045288,3.296703297,1.931401931,7.792207792,0,5.261405261,0,0,0,1
498,8.167207008,0.586328206,0.751879699,2.24184314,0.213837346,0,0,4.193971166,4.345726702,4.91825895,2.255639098,0,2.662619852,0.586328206,1.910740153,0,2.090087604,3.262744016,0.331102987,2.014209837,0.572532248,0.586328206,0,0.344898945,0,0,0,1
499,5.208333333,0,0,1.041666667,6.25,0,0,1.041666667,0,1.041666667,0,1.041666667,2.083333333,2.083333333,1.041666667,0,0,1.041666667,1.041666667,1.041666667,0,3.125,1.041666667,11.45833333,0,0,0,1
5,2.840741831,1.368854872,0,2.737709744,13.02619959,0,0,2.737709744,0,0.412128349,1.162790698,0,0.927288784,5.063291139,0.853694436,0,0.103032087,1.265822785,4.003532529,0.103032087,2.840741831,8.919634972,0,0.544598175,0,0.103032087,0,1
50,1.450189155,2.257250946,0,5.170239596,0.088272383,0,0,1.185372005,0,8.259773014,1.538461538,0,3.16519546,0.718789407,1.689785624,0,0.769230769,0.050441362,0,3.076923077,1.134930643,5.00630517,0,5.220680958,0,0,0,1
500,0,2.0180665,0,1.338971106,8.828240118,0,0,1.345377667,2.22307643,3.61970658,0,0.051252483,2.639502851,0.467678903,4.599910308,0.723941316,0.928951246,0.826446281,0.980203729,1.441476071,2.889358703,3.209686719,0.775193798,4.337241335,0,0,0,1
51,2.380952381,0,0,1.904761905,6.19047619,0,0,2.380952381,0,0.952380952,0,0,3.333333333,0.238095238,1.428571429,1.904761905,1.666666667,1.428571429,0,0.476190476,3.095238095,1.666666667,0,0.476190476,0,0,0,1
52,5.564112437,0.404312668,0,1.020408163,3.157489411,0,0,2.445128995,3.138236427,10.10781671,0.154023874,0,4.639969195,1.020408163,6.931074317,0,1.0974201,2.676164806,4.15864459,3.542549095,1.809780516,3.2922603,0.943396226,3.003465537,0,0,0,1
53,0.105820106,0,0,0.105820106,0.105820106,0,0,4.656084656,2.857142857,4.761904762,1.058201058,0.952380952,0.952380952,8.042328042,0.211640212,0,0.740740741,1.164021164,0.740740741,0.211640212,0.846560847,0.529100529,0,0.952380952,0,0,0,1
54,1.311975591,0.396643783,0,0,2.883295195,0,0,2.242562929,3.295194508,1.967963387,0,2.105263158,5.369946606,0.793287567,0.793287567,0.655987796,1.845919146,0.671243326,0.137299771,3.295194508,0.244088482,3.295194508,0,2.227307399,0,0,0,1
